Order ID,Order Status_x,Category Name_x,SKU_x,Customization Group_x,Customization Option_x,Quantity_x,Unit Price_x,Cost Price_x,Total Cost Price_x,Total Price_x,Order Total_x,Sub Total_x,Tax_x,Delivery Charge_x,Tip_x,Discount_x,Remaining Balance_x,Payment Method_x,Additional Charge_x,Taxable Amount_x,Transaction ID_x,Currency Symbol_x,Transaction Status_x,Promo Code_x,Customer ID_x,Merchant ID_x,Description_x,Distance (in km)_x,Order Time_x,Pickup Time_x,Delivery Time_x,Ratings_x,Reviews_x,Merchant Earning_x,Commission Amount_x,Commission Payout Status_x,Order Preparation Time_x,Debt Amount,Redeemed Loyalty Points_x,Consumed Loyalty Points_x,Cancellation Reason_x,Flat Discount_x,Checkout Template Name_x,Checkout Template Value_x,Order Status_y,Category Name_y,SKU_y,Customization Group_y,Customization Option_y,Quantity_y,Unit Price_y,Cost Price_y,Total Cost Price_y,Total Price_y,Order Total_y,Sub Total_y,Tax_y,Delivery Charge_y,Tip_y,Discount_y,Remaining Balance_y,Payment Method_y,Additional Charge_y,Taxable Amount_y,Transaction ID_y,Currency Symbol_y,Transaction Status_y,Promo Code_y,Customer ID_y,Merchant ID_y,Description_y,Distance (in km)_y,Order Time_y,Pickup Time_y,Delivery Time_y,Ratings_y,Reviews_y,Merchant Earning_y,Commission Amount_y,Commission Payout Status_y,Order Preparation Time_y,Redeemed Loyalty Points_y,Consumed Loyalty Points_y,Cancellation Reason_y,Flat Discount_y,Checkout Template Name_y,Checkout Template Value_y
11265015,ORDERED,Cooking Fat & Oil,KKCO0487,,,1.0,4400.0,4250,4250,4400.0,4350.0,4400.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3755460.0,893555.0,,10.9,2022-02-17T16:36:27.000Z,2022-02-17T16:37:16.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,50,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Cleaning & Hygiene,KKPT280100,,,1.0,180.0,130,130,180.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Flour & Sugar,KKFS0702,,,6.0,263.0,247,1482,1578.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Salt & Seasoning,KKSS0002,,,10.0,65.0,58,580,650.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Beverages,KKBE0105,,,1.0,249.0,208.5,208.5,249.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Cooking Fat & Oil,KKCO0310,,,1.0,2323.0,2300,2300,2323.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Cleaning & Hygiene,KKPT02501,,,1.0,85.0,58,58,85.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Salt & Seasoning,KKSS0205,,,2.0,265.0,231.42,462.84,530.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Flour & Sugar,KKFS0102,,,1.0,1410.0,1370,1370,1410.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264651,ORDERED,Cleaning & Hygiene,KKPT0275,,,1.0,250.0,225,225,250.0,7255.0,7255.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4541187.0,893555.0,Urgently deliver by 9.30am in the morning,6.99,2022-02-17T16:19:05.000Z,2022-02-17T16:19:53.000Z,2022-02-18T09:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11264496,ORDERED,Cooking Fat & Oil,KKCO0487,,,1.0,4400.0,4250,4250,4400.0,4400.0,4400.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5189011.0,893555.0,Deliver on Saturday morning at 10.00a.m,1.34,2022-02-17T16:09:33.000Z,2022-02-18T15:00:00.000Z,2022-02-19T10:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262052,ORDERED,Cooking Fat & Oil,KKCO0488,,,1.0,2210.0,2125,2125,2210.0,9545.0,9545.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4888249.0,893555.0,,11.78,2022-02-17T13:29:06.000Z,2022-02-17T13:30:06.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262052,ORDERED,Flour & Sugar,KKFS0302,,,3.0,1740.0,1720,5160,5220.0,9545.0,9545.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4888249.0,893555.0,,11.78,2022-02-17T13:29:06.000Z,2022-02-17T13:30:06.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262052,ORDERED,Salt & Seasoning,KKSS0002,,,1.0,65.0,58,58,65.0,9545.0,9545.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4888249.0,893555.0,,11.78,2022-02-17T13:29:06.000Z,2022-02-17T13:30:06.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262052,ORDERED,Cleaning & Hygiene,KKPT0301,,,2.0,55.0,49.2,98.4,110.0,9545.0,9545.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4888249.0,893555.0,,11.78,2022-02-17T13:29:06.000Z,2022-02-17T13:30:06.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262052,ORDERED,Cooking Fat & Oil,KKCO0918,,,1.0,1940.0,1900,1900,1940.0,9545.0,9545.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4888249.0,893555.0,,11.78,2022-02-17T13:29:06.000Z,2022-02-17T13:30:06.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261663,ORDERED,Rice & Cereals,KKGRO239,,,1.0,2450.0,2320,2320,2450.0,11990.0,11990.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188263.0,893555.0,Deliver tomorrow morning by 6.00a.m Latest,4.54,2022-02-17T12:59:40.000Z,2022-02-17T13:00:29.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261663,ORDERED,Flour & Sugar,KKFS0269,,,1.0,1690.0,1670,1670,1690.0,11990.0,11990.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188263.0,893555.0,Deliver tomorrow morning by 6.00a.m Latest,4.54,2022-02-17T12:59:40.000Z,2022-02-17T13:00:29.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261663,ORDERED,Salt & Seasoning,KKSS0002,,,2.0,65.0,58,116,130.0,11990.0,11990.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188263.0,893555.0,Deliver tomorrow morning by 6.00a.m Latest,4.54,2022-02-17T12:59:40.000Z,2022-02-17T13:00:29.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261663,ORDERED,Flour & Sugar,KKFS1050,,,1.0,6350.0,6300,6300,6350.0,11990.0,11990.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188263.0,893555.0,Deliver tomorrow morning by 6.00a.m Latest,4.54,2022-02-17T12:59:40.000Z,2022-02-17T13:00:29.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261663,ORDERED,Flour & Sugar,KKFS2402,,,1.0,1370.0,1330,1330,1370.0,11990.0,11990.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188263.0,893555.0,Deliver tomorrow morning by 6.00a.m Latest,4.54,2022-02-17T12:59:40.000Z,2022-02-17T13:00:29.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261381,ORDERED,Flour & Sugar,KKFS0269,,,2.0,1690.0,1670,3340,3380.0,6730.0,6730.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188161.0,893555.0,Deliver early by 6AM,4.53,2022-02-17T12:34:57.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261381,ORDERED,Cooking Fat & Oil,KKCO0918,,,1.0,1940.0,1900,1900,1940.0,6730.0,6730.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188161.0,893555.0,Deliver early by 6AM,4.53,2022-02-17T12:34:57.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261381,ORDERED,Flour & Sugar,KKFS0102,,,1.0,1410.0,1370,1370,1410.0,6730.0,6730.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188161.0,893555.0,Deliver early by 6AM,4.53,2022-02-17T12:34:57.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261311,ORDERED,Cooking Fat & Oil,KKCO0487,,,5.0,4400.0,4250,21250,22000.0,21755.0,22000.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4069172.0,893555.0,,21.28,2022-02-17T12:29:59.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,245,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261239,ORDERED,Cooking Fat & Oil,KKCO0487,,,1.0,4400.0,4250,4250,4400.0,4700.0,4755.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3647723.0,893555.0,,12.58,2022-02-17T12:24:08.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,55,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261239,ORDERED,Cleaning & Hygiene,KKPT0108,,,2.0,150.0,140,280,300.0,4700.0,4755.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3647723.0,893555.0,,12.58,2022-02-17T12:24:08.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,55,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261239,ORDERED,Cleaning & Hygiene,KKPT0301,,,1.0,55.0,49.2,49.2,55.0,4700.0,4755.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3647723.0,893555.0,,12.58,2022-02-17T12:24:08.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,55,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261045,ORDERED,Cooking Fat & Oil,KKCO0918,,,1.0,1940.0,1900,1900,1940.0,2155.0,2155.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188032.0,893555.0,Deliver tomorrow morning by 7.00a.m,4.54,2022-02-17T12:07:28.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261045,ORDERED,Cleaning & Hygiene,KKPT0108,,,1.0,150.0,140,140,150.0,2155.0,2155.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188032.0,893555.0,Deliver tomorrow morning by 7.00a.m,4.54,2022-02-17T12:07:28.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11261045,ORDERED,Salt & Seasoning,KKSS0002,,,1.0,65.0,58,58,65.0,2155.0,2155.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5188032.0,893555.0,Deliver tomorrow morning by 7.00a.m,4.54,2022-02-17T12:07:28.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260769,ORDERED,Cooking Fat & Oil,KKCFO1420,,,1.0,2158.0,2125,2125,2158.0,2158.0,2158.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3942584.0,893555.0,,14.3,2022-02-17T11:44:39.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Meat & Fish,KKMFV3201,,,1.0,430.0,380,380,430.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKVE0101,,,3.0,70.0,60,180,210.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKVE0301,,,3.0,65.0,50,150,195.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV1201,,,1.0,160.0,120,120,160.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV1301,,,1.0,130.0,90,90,130.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV1601,,,2.0,30.0,20,40,60.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV2001,,,2.0,60.0,80,160,120.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV4001,,,1.0,140.0,100,100,140.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV4011,,,1.0,35.0,25,25,35.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Fruits & Vegetables,KKMFV5211,,,2.0,40.0,30,60,80.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Cleaning & Hygiene,KKPT280100,,,1.0,180.0,130,130,180.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Spreads,KKSP0101,,,1.0,450.0,375,375,450.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Salt & Seasoning,KKSS2510,,,2.0,60.0,52.63,105.26,120.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11260641,ORDERED,Salt & Seasoning,KKSS1205,,,1.0,300.0,270,270,300.0,2662.2,2610.0,-,-,-,-,0.0,Pay Later,-,-,0.0,KSh,,,5181908.0,893555.0,,7.36,2022-02-17T11:33:42.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11258031,ORDERED,Cooking Fat & Oil,KKCFO1420,,,8.0,2158.0,2125,17000,17264.0,17264.0,17264.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4125968.0,893555.0,,20.09,2022-02-17T06:56:43.000Z,2022-02-17T13:00:00.000Z,2022-02-18T08:00:00.000Z,,,,,,0.0,-,-,-,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254982,COMPLETED,Cooking Fat & Oil,KKCO0487,,,1.0,4400.0,4250,4250,4400.0,7700.0,7765.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4133955.0,893555.0,Kindly deliver at 7am,14.41,2022-02-16T23:16:32.000Z,2022-02-16T23:17:32.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,65,77,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254982,COMPLETED,Flour & Sugar,KKFS0401,,,1.0,25.0,21.11,21.11,25.0,7700.0,7765.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4133955.0,893555.0,Kindly deliver at 7am,14.41,2022-02-16T23:16:32.000Z,2022-02-16T23:17:32.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,65,77,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254982,COMPLETED,Flour & Sugar,KKFS0222,,,2.0,1670.0,1630,3260,3340.0,7700.0,7765.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4133955.0,893555.0,Kindly deliver at 7am,14.41,2022-02-16T23:16:32.000Z,2022-02-16T23:17:32.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,65,77,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254731,COMPLETED,Cooking Fat & Oil,KKCFO1420,,,1.0,2158.0,2125,2125,2158.0,4098.0,4098.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5153640.0,893555.0,,153.42,2022-02-16T22:49:29.000Z,2022-02-16T22:50:17.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,-,40,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254731,COMPLETED,Cooking Fat & Oil,KKCO0918,,,1.0,1940.0,1900,1900,1940.0,4098.0,4098.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,5153640.0,893555.0,,153.42,2022-02-16T22:49:29.000Z,2022-02-16T22:50:17.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,-,40,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254709,COMPLETED,Flour & Sugar,KKFS02350,,,1.0,3400.0,3200,3200,3400.0,3260.0,3400.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3906530.0,893555.0,,21.03,2022-02-16T22:46:48.000Z,2022-02-16T22:47:48.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,140,34,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254701,COMPLETED,Flour & Sugar,KKFS0302,,,1.0,1740.0,1720,1720,1740.0,2003.0,2003.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4250080.0,893555.0,,7.58,2022-02-16T22:45:53.000Z,2022-02-16T22:46:41.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,-,20,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254701,COMPLETED,Flour & Sugar,KKFS0702,,,1.0,263.0,247,247,263.0,2003.0,2003.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,4250080.0,893555.0,,7.58,2022-02-16T22:45:53.000Z,2022-02-16T22:46:41.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,-,20,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254632,COMPLETED,Cooking Fat & Oil,KKCO0488,,,1.0,2210.0,2125,2125,2210.0,2700.0,2800.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3648607.0,893555.0,Deliver tomorrow morning by 7.00a.m,5.03,2022-02-16T22:38:32.000Z,2022-02-16T22:39:32.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,100,28,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11254632,COMPLETED,Packaging,KKPT0610,,,2.0,150.0,132.13,264.26,300.0,2700.0,2800.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,,,3648607.0,893555.0,Deliver tomorrow morning by 7.00a.m,5.03,2022-02-16T22:38:32.000Z,2022-02-16T22:39:32.000Z,2022-02-17T08:00:00.000Z,,,,,,0.0,-,100,28,,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
